"muestra","Dim1_2D","Dim2_2D","Cluster_2D","Dim1_3D","Dim2_3D","Dim3_3D","Cluster_3D","Status"
259,-0.130728862914164,-0.964437778169192,"2",-0.130728862914164,-0.964437778169192,0.311785037629602,"2","C"
260,-1.0395823545111,-1.58996456812474,"2",-1.0395823545111,-1.58996456812474,-1.08634935105491,"2","C"
261,0.217432945331785,0.182481984304122,"1",0.217432945331785,0.182481984304122,0.141596431241134,"1","C"
262,-0.109331546728495,0.400107529607187,"1",-0.109331546728495,0.400107529607187,0.0786058145283952,"1","C"
263,-0.379716151462298,-0.0636098315703768,"2",-0.379716151462298,-0.0636098315703768,1.47443229879642,"1","C"
264,-0.7117928843687,0.0761594586823704,"2",-0.7117928843687,0.0761594586823704,-0.306973549616052,"2","C"
265,-0.776663177211308,-0.15546486348678,"2",-0.776663177211308,-0.15546486348678,0.568194660561357,"2","C"
266,0.152148236712263,-0.110779803965195,"1",0.152148236712263,-0.110779803965195,-0.505914782918747,"1","C"
267,-2.679128258753,-3.04414456501922,"2",-2.679128258753,-3.04414456501922,-0.422114714154774,"2","D"
268,-1.42748517606332,-1.56535348377259,"2",-1.42748517606332,-1.56535348377259,0.121322009584531,"2","D"
269,-0.0894734325270153,-0.111282439000964,"1",-0.0894734325270153,-0.111282439000964,1.66638650421238,"1","C"
270,0.817783792925662,0.625528147907335,"1",0.817783792925662,0.625528147907335,1.27123416258951,"1","C"
271,0.334233714036484,0.193137360095062,"1",0.334233714036484,0.193137360095062,0.272433206417881,"1","C"
272,1.54307519968135,-0.68719508294143,"1",1.54307519968135,-0.68719508294143,1.26836692365266,"1","C"
273,0.508233863708745,-0.349186601028502,"1",0.508233863708745,-0.349186601028502,0.569071139516418,"1","C"
274,-0.341205938489181,0.0556435209730622,"1",-0.341205938489181,0.0556435209730622,0.145723065026161,"1","C"
275,0.321530660060368,0.943008682233201,"1",0.321530660060368,0.943008682233201,0.705180650293022,"1","C"
276,0.698827739111534,-0.945787889020046,"1",0.698827739111534,-0.945787889020046,1.12814243933136,"1","C"
277,1.20665326759253,0.80220262668314,"1",1.20665326759253,0.80220262668314,0.585669893263636,"1","C"
278,-1.06052118837707,1.01052199932754,"3",-1.06052118837707,1.01052199932754,1.16372452521784,"3","C"
279,1.94812085595883,-0.831459443686033,"1",1.94812085595883,-0.831459443686033,0.274869329335335,"1","C"
280,0.43933210179739,0.577203309236826,"1",0.43933210179739,0.577203309236826,0.458296467148813,"1","C"
281,-6.5239611590783,-1.75524711098751,"2",-6.5239611590783,-1.75524711098751,0.713593366599445,"2","D"
282,0.296274109038862,0.248698385668505,"1",0.296274109038862,0.248698385668505,0.616453232896355,"1","C"
283,0.533692577487017,0.0712303764152211,"1",0.533692577487017,0.0712303764152211,-0.308143450406832,"1","C"
284,0.390382504836303,0.0225035031380731,"1",0.390382504836303,0.0225035031380731,0.274520623571696,"1","C"
285,1.76717678788378,-0.255319695773642,"1",1.76717678788378,-0.255319695773642,0.679333661157599,"1","C"
286,0.188931507245042,-0.377701722642863,"1",0.188931507245042,-0.377701722642863,1.35293911392249,"1","C"
287,-1.2249443870477,-0.321232898801675,"2",-1.2249443870477,-0.321232898801675,-0.130805004928956,"2","C"
288,-0.184905983115278,1.3010937746113,"1",-0.184905983115278,1.3010937746113,0.435689648710125,"1","C"
289,-0.236766690149669,0.489547156735305,"1",-0.236766690149669,0.489547156735305,-0.542348030690238,"1","D"
290,0.927808252979919,-1.15699587773694,"1",0.927808252979919,-1.15699587773694,0.170149014077008,"1","C"
291,-1.07079058383686,0.379086748250896,"2",-1.07079058383686,0.379086748250896,0.913011606217758,"2","C"
292,-0.858066631198016,0.638370859468005,"2",-0.858066631198016,0.638370859468005,0.35942678000178,"2","C"
293,-2.4895945260821,-2.19705657704832,"2",-2.4895945260821,-2.19705657704832,0.234590537457642,"2","C"
294,-2.37968791009538,1.08657700403866,"3",-2.37968791009538,1.08657700403866,0.20074170195143,"3","C"
295,-0.237847767745523,1.6096385749238,"1",-0.237847767745523,1.6096385749238,1.18102459822171,"1","C"
296,-0.0713996705951604,-0.113807132575032,"1",-0.0713996705951604,-0.113807132575032,1.17650908505511,"1","C"
297,-0.483277653578099,-1.82215245548559,"2",-0.483277653578099,-1.82215245548559,0.0275580832990784,"2","C"
298,0.415061815839601,-0.855069381132687,"1",0.415061815839601,-0.855069381132687,0.704688962256934,"1","C"
299,-0.02809084535767,0.210878992531633,"1",-0.02809084535767,0.210878992531633,1.00708901814803,"1","C"
300,-3.25238633616317,-2.20901223801753,"2",-3.25238633616317,-2.20901223801753,-0.00195289507809506,"2","D"
301,0.391780263789262,-0.440040391625525,"1",0.391780263789262,-0.440040391625525,0.360694598811733,"1","C"
302,1.66542379492412,0.140009378167212,"1",1.66542379492412,0.140009378167212,0.81362721171195,"1","C"
303,-0.522940008016776,-1.37817985153379,"2",-0.522940008016776,-1.37817985153379,0.362242257736322,"2","C"
304,1.58176363742533,-0.678224431806214,"1",1.58176363742533,-0.678224431806214,0.871493798899393,"1","C"
305,-1.11091073083658,1.55569470859315,"3",-1.11091073083658,1.55569470859315,0.619501168178906,"3","C"
306,1.24864403760977,-1.33549735188192,"1",1.24864403760977,-1.33549735188192,0.146627062553933,"1","C"
307,1.24219482643039,0.609391745864766,"1",1.24219482643039,0.609391745864766,1.35280381972299,"1","C"
308,1.13343091649009,-0.757074173077458,"1",1.13343091649009,-0.757074173077458,0.0415907378073816,"1","C"
309,0.363109411228481,-1.56599725207277,"2",0.363109411228481,-1.56599725207277,0.0439792399077672,"2","C"
310,0.0375760752648465,-0.302558246184148,"1",0.0375760752648465,-0.302558246184148,0.66357282197683,"1","C"
311,0.528821052767501,0.134015212679788,"1",0.528821052767501,0.134015212679788,0.972163148998343,"1","C"
312,-0.849317156831026,1.40880169257892,"3",-0.849317156831026,1.40880169257892,1.16688349761175,"3","C"
